5901	3242
355	608
4853	1083
3716	1106
2776	1133
308	1460
5519	1135
51322	712
9739	1006
54487	1491
5879	2651
7037	1763
4734	1279
5605	1668
5898	1271
222658	236
673	806
5062	1288
526	2535
3728	1378
900	600
1399	1190
162	2264
286	454
207	2297
7329	1901
5290	1231
3655	679
3146	2182
5256	193
2033	1881
60	4753
5581	547
6009	1204
83891	76
4205	884
55207	822
891	2519
9474	1208
6185	2221
4430	773
7187	478
901	334
6778	560
8674	588
6184	2579
25836	1927
3516	705
81669	662
6517	573
5878	2033
23380	579
6259	334
375035	102
1457	2834
23767	132
2319	1145
10013	1095
57448	876
57521	1047
5887	2715
23476	1938
79888	644
6789	666
3588	340
4218	1197
5880	1450
142891	73
4644	1506
9360	1326
23369	1684
90809	367
488	2211
836	1116
1875	399
3383	1043
161742	289
9414	539
4864	868
19	691
7416	2945
5934	927
23071	1235
8751	342
9135	594
9133	1255
5296	943
5034	3420
79753	892
1742	938
9462	190
4193	1377
5789	517
9230	1041
7182	1641
9943	829
3676	821
51479	832
10640	1099
64398	410
440275	580
3454	320
8454	2649
5045	794
93380	737
10213	3332
2316	2235
23065	1780
81555	1240
64321	360
7414	1430
26523	906
55103	124
71	2354
5530	854
7334	2730
3675	609
6643	1846
5922	111
287	863
598	708
192670	214
5291	743
9839	480
682	1560
8500	838
3611	1253
8239	1362
3684	723
55914	1263
7812	1355
7417	3250
1874	1088
5931	2550
4233	627
7099	591
5894	1228
1508	1723
54413	384
7323	1565
9968	1242
6282	938
10672	772
23135	561
7531	3588
26091	187
4689	545
1154	115
523	2201
5747	922
10927	201
9759	692
388	1056
493	532
5921	814
2717	444
5829	995
51726	1367
55233	1081
50618	873
2149	317
253260	937
51068	1894
10134	1717
6498	194
860	811
168002	29
7852	966
6667	1023
1000	750
6655	447
9429	469
8237	988
7057	1045
5728	1357
1915	3542
7534	3050
9817	1272
3553	1044
3597	306
5911	267
3479	736
3091	1336
182	688
54778	709
1003	408
4214	513
5599	779
3308	3788
7168	1145
8848	215
3082	608
4149	1339
22856	230
4323	595
26994	401
6608	440
5727	448
1191	1017
26060	594
7428	730
55611	1491
5328	716
54472	716
10048	1077
6772	1656
7078	669
6777	573
11186	252
30011	662
7039	540
8728	159
23089	190
9099	268
8411	960
861	938
4763	1021
1435	559
284	276
8626	572
9459	288
5396	375
2113	509
4254	323
8321	282
8324	330
3459	528
10746	350
1452	1956
2919	583
5832	1665
10287	322
3065	3427
1536	834
4321	238
11096	213
29072	1163
3977	276
317	391
51339	95
9021	689
51026	1159
2260	917
753	86
5979	670
949	864
57381	217
3916	1253
2355	534
3627	662
10273	2109
27436	536
8837	459
6374	324
950	1019
10114	267
653361	421
8840	136
79674	19
9180	328
7130	463
1386	1382
8643	95
4223	425
9655	196
942	765
55959	163
7273	695
5606	685
84441	175
51741	767
3953	350
6773	381
196528	635
10000	541
1829	437
1944	104
65264	295
3572	354
57157	141
2192	644
5925	958
9146	1437
23604	118
1942	143
1459	1323
1306	269
127933	61
3665	519
8828	285
835	201
4720	2216
1014	101
3344	95
54431	1318
800	754
51232	126
4728	2414
1439	482
58191	180
4311	358
3312	4517
10526	1592
122011	137
8795	372
6782	678
10131	1979
1613	411
26225	358
2784	434
6197	800
1047	400
6646	899
79188	573
1902	571
10477	564
55284	387
5525	294
4722	2645
6664	266
51552	1645
5654	531
4713	960
8545	403
5128	387
1945	88
114882	931
1848	529
10123	152
10692	65
140901	28
79183	17
5341	511
8507	167
26261	43
11221	169
51657	78
64743	238
23580	84
80895	885
55111	75
51285	82
28512	38
58473	48
9027	99
51207	114
26273	530
54212	86
10113	1175
57626	42
379	60
1124	79
57111	308
6242	107
81788	15
83871	210
57514	80
200894	500
55843	211
25853	200
283629	30
80243	68
8814	66
51444	765
112483	101
55819	66
85415	65
53904	179
124056	45
121268	32
130497	78
8935	110
1123	76
29984	467
9306	186
5537	1603
9886	291
7138	141
5865	183
613	564
51035	1027
3702	473
991	1913
55054	628
55622	958
85015	131
284086	166
79023	1646
55827	423
9815	311
399	325
3987	277
5533	547
51126	411
23682	149
5872	533
54850	191
9070	1325
51433	1672
27005	318
79657	1284
2872	174
10783	407
51560	660
81847	257
55120	651
9482	563
26118	359
84197	184
93611	151
91445	381
7265	842
54461	370
55339	516
548644	64
80349	1297
83452	318
6048	285
10300	359
55643	413
9128	1843
5521	610
9212	2086
8065	1365
10537	428
3107	818
3241	358
25896	1059
283212	38
1362	629
5817	241
81537	477
91663	238
79901	320
4012	431
5567	1915
5566	2662
5568	1137
3708	635
64844	360
808	2752
91860	129
810	1122
163688	210
51806	859
6935	213
50945	83
51063	38
10725	180
2195	424
55666	951
254158	9
55650	105
9986	515
222663	24
5083	252
10219	212
9159	87
151449	140
8668	2619
2263	701
10227	425
3792	119
653	242
4292	2189
2261	567
9252	221
63917	152
55892	438
22869	107
4437	401
5913	71
5578	970
5957	246
204962	62
54886	78
5580	729
80320	55
56776	64
5582	618
124460	64
654	250
51531	54
114801	42
11202	217
201627	265
11066	243
9415	324
3727	704
2313	272
2353	904
3169	718
2626	556
9518	263
6688	583
6670	1086
6934	588
9040	1700
1482	414
4738	2341
5518	3032
1490	599
652	752
2078	268
1958	618
2114	322
2118	171
83658	728
651	221
6678	617
11167	276
4739	259
11117	238
4067	1569
9249	354
27242	111
7133	698
9308	379
3162	821
5573	1725
9123	461
3672	295
3566	468
558	569
118429	67
26509	690
3570	336
8692	293
962	643
64127	418
4627	2093
2124	339
695	718
811	2353
284119	660
6776	551
2004	82
3937	689
6404	509
965	567
8737	495
928	733
1265	685
1509	1611
26090	413
1901	302
9936	120
5329	788
23603	2101
5230	2610
10320	662
1441	424
26020	272
152007	119
7805	514
7035	187
3106	1069
4478	1345
567	902
7094	1098
8436	89
392	777
10019	234
2771	1951
972	856
3122	697
23129	236
5175	787
301	1550
2217	392
8764	332
6281	783
3791	530
7010	367
56034	269
7106	172
10161	253
958	628
84957	71
2335	1744
343521	26
3554	523
4609	3486
5156	1000
3958	983
6774	1573
3725	2633
4638	589
4015	599
2064	1124
6997	197
22861	246
7015	497
990	1610
4071	231
80176	168
8313	339
4053	519
7905	724
841	548
6347	728
2034	597
7077	491
59272	271
25942	1500
5802	438
1282	521
3552	624
8945	971
79990	56
4238	124
3575	754
1291	736
834	781
1999	285
6305	630
966	766
4170	638
11124	964
1520	753
5315	3118
953	449
140885	430
4094	403
2908	905
7041	287
7490	348
11231	2096
3417	1800
2176	228
4791	894
5792	648
3418	1753
6237	892
3491	494
1009	461
7328	370
1843	483
712	527
5465	456
79026	839
3915	781
7052	514
1316	500
1292	632
3133	593
7415	3839
3910	529
7353	1537
80762	425
3691	621
51274	174
7128	790
8570	2226
7791	889
7799	178
1540	819
3490	388
2182	1264
1052	384
7297	803
2878	374
831	316
51293	133
1847	357
27303	153
8850	673
988	2488
7528	1464
51330	263
57493	149
4035	707
6132	2641
10892	280
10628	369
837	392
5787	191
80781	571
2012	293
489	496
858	410
4179	336
3488	606
23399	320
643	352
2669	315
5314	191
51599	223
6196	359
444	652
7030	457
8202	610
10512	280
4800	555
3912	657
5166	366
54521	361
4548	488
6839	895
6189	2450
4753	104
4811	417
6867	242
10618	573
5937	374
5782	542
2207	788
30844	341
22862	675
678	539
716	554
3437	412
5704	2472
2150	235
23181	209
51441	1618
6949	1004
57506	539
9612	806
226	2032
5700	2773
5870	1282
5339	1047
1936	1998
7917	1326
1595	983
2934	1209
54434	131
5696	992
8886	2920
6442	200
177	123
284069	59
3433	326
1774	151
9813	39
25937	395
23471	770
6595	1844
2131	289
2273	298
10959	2130
474344	160
23022	432
4363	851
2533	463
7827	150
3428	959
25936	228
51465	497
5764	374
2823	418
10484	1768
5552	494
79934	387
57143	192
11180	986
908	3419
83657	147
8874	532
5211	2129
5213	1218
5214	1827
230	829
229	707
3099	733
3098	795
3101	456
2023	3060
5223	1977
2645	596
2026	1795
2027	1288
7167	2314
2821	2344
5232	780
5313	956
3939	1544
2203	662
5224	632
8789	389
3948	386
5209	556
26330	577
2597	3917
5160	1764
441531	602
5208	261
5207	173
92483	253
3945	1404
160287	367
5236	934
5161	875
55276	679
5210	211
80201	168
92579	210
5163	883
5162	2488
10007	616
83440	285
669	677
132789	180
387712	53
283209	191
130589	212
57103	543
57818	253
2538	161
2539	1501
83755	183
2931	844
231	1075
57016	347
2194	1987
2618	2388
375	1618
9946	273
1476	1083
5822	2034
6450	40
7016	99
34	1728
5165	1312
2997	881
10980	2134
47	2453
4731	404
873	953
7036	111
5033	919
8566	1000
3421	1233
874	306
5984	2583
10694	3371
754	231
56894	200
56897	497
4967	1617
55178	1090
7086	2002
116113	35
6390	2522
2746	1365
9208	187
5164	566
6787	912
10020	191
3066	2926
2551	933
6884	305
2998	388
5106	630
1762	526
6780	1602
55601	367
84076	364
84705	429
60673	382
112399	468
875	985
283	121
79370	85
5971	553
405	523
221937	643
1778	2426
5836	1170
10487	1823
5709	2352
4677	2155
5834	1301
528	1812
6223	2288
1937	3058
1973	2756
6059	2984
3837	3115
6181	2144
4048	1096
4282	1511
7419	2238
1738	2881
1938	3362
3921	2881
8802	1814
7317	2969
6187	2649
5576	1580
217	1881
9861	2586
3420	2008
6188	2692
6881	878
7846	2658
5707	2412
26986	2206
6888	2077
38	1861
6396	2851
498	3137
128	1336
6222	2063
6647	2265
10576	3656
10575	3556
5837	567
6470	1801
6175	2843
10072	703
6217	2549
191	2797
203068	3588
4141	2789
1615	2381
1431	2101
3301	3045
6203	2531
1968	2045
4191	2357
10574	3564
10549	2278
5719	2449
8607	3293
10075	1910
1072	2320
2665	2047
29789	2411
9520	1990
1933	1835
5705	2887
5686	2724
10383	2978
9588	1968
5052	2653
6202	2432
6191	2321
6136	2426
5713	2544
10294	2869
10092	1983
2617	2149
5689	2298
1315	2561
6950	3542
22938	2363
2584	908
23197	1548
22948	3662
6147	2336
6161	1947
6137	2270
10399	3235
5718	2825
50	1774
506	3303
28960	952
9114	2334
642	1000
9343	2688
3069	1978
1314	2350
5478	2254
1213	2595
3692	2926
6125	2523
3376	2608
2805	949
5226	1477
5717	2480
23277	1461
6210	2306
6205	2376
80336	694
7178	1149
4199	455
7257	1035
5476	904
51477	723
2193	2368
4522	2751
6194	2342
6218	2304
114483834	1633
6193	2616
8662	2695
22820	2125
5695	1745
6157	1801
529	1673
471	2226
6897	2241
10093	1232
6472	2813
435	665
10873	332
6135	2479
2806	2060
5184	817
302	1671
5685	2722
16	1582
7277	2473
5464	2251
1727	1741
7386	2091
30849	887
5701	2744
5198	1202
10095	1656
6129	2359
9349	2453
3329	3680
5683	2659
4351	567
6206	1850
9601	1527
10971	2590
6709	1716
9045	2150
6176	1670
6122	2679
8803	1948
3646	2531
51382	1549
6156	2008
6124	2527
10552	1549
80273	2391
4144	1871
1743	1911
6155	2296
10109	1715
8761	2084
4809	2500
6301	1639
6500	2962
5691	2398
55466	1047
6160	1861
10376	3041
10450	1661
3735	2822
22872	1472
29894	1911
8242	753
509	2661
525	1061
58485	586
10120	1224
6576	2072
5042	977
5245	2503
10493	1105
7879	1765
11034	1501
2664	1626
5702	2519
200576	926
10096	2154
5091	746
3416	1196
830	2122
11316	2052
25824	1469
6141	1987
5714	1855
32	590
80155	1367
56893	1456
5688	2539
292	2928
83475	667
6230	2062
3843	2763
84790	2322
1434	2850
5036	3108
219	1245
178	1373
3313	3798
5706	2970
55697	730
7295	2745
5690	2460
5684	2431
216	958
7919	2512
5577	1027
847	1173
4200	1282
7360	997
6813	547
6130	2182
1654	2778
790	3017
64210	1550
6169	1936
55660	2402
1984	2082
10189	2333
5351	1149
10765	756
6204	1811
4942	2282
8666	2297
377	996
25796	838
6138	1988
55832	3281
10856	3159
6224	2340
10327	1003
23392	1081
84172	2342
23	2252
10808	3205
58190	372
2819	574
27044	2106
5682	2375
10483	1945
6045	1400
527	1231
4628	1509
1073	1167
10121	2501
7001	2169
10670	603
26958	1416
5927	1281
23019	1951
4924	815
23309	1278
6201	2350
353	1907
6208	2287
2950	1582
7203	3265
9416	2452
291	1681
159	1668
79711	2116
4736	2463
6878	1341
26999	721
10419	2810
4830	2292
8661	2922
2752	975
5981	2158
587	662
2747	533
51520	2119
10204	1110
58	1284
6152	1788
6234	1971
31	1087
10094	2160
10382	1891
6134	1629
9643	1226
2224	1359
22818	1309
10933	1911
55753	594
5692	2259
6231	2142
220	931
72	948
3936	1410
372	2178
6146	1696
5693	1922
7283	2074
5528	968
1491	757
8218	1461
7175	1829
90423	325
5885	2604
2875	482
81	1961
6143	2302
9961	1014
2521	2301
10607	2252
55004	1067
70	1329
204	2199
81873	1576
57175	1482
6128	2247
28988	1119
8663	1982
327	1137
1737	2482
439	1737
7280	2112
396	1784
5481	1720
513	2310
10963	2515
81567	1102
23230	664
10528	2667
26953	1060
5037	1262
8893	1525
7411	1650
4643	731
6227	2038
6209	2354
5394	1940
54832	684
155061	317
23326	679
6908	1941
10787	1426
87	2127
10476	1714
813	1321
10130	2793
29968	998
9820	754
5430	1836
8407	1080
3191	1713
25885	1446
10527	2662
245973	292
5725	2614
6139	1829
9632	1790
23193	1863
10059	2484
2235	1374
1977	2211
5434	3109
64223	964
55127	1937
382	1358
54732	1504
1974	1436
5447	1055
6597	2583
9688	2438
6873	1664
4436	2479
55770	984
9296	1240
23171	589
4735	1564
3028	2146
23659	197
10985	2065
6723	1629
6133	2220
823	998
7520	3041
9446	1357
1371	1445
8260	1522
345651	1028
3608	2496
27297	391
11313	592
6144	1451
55766	774
4733	2463
81876	1662
1468	1260
5861	2293
5928	2736
84617	1958
2098	1293
9377	2160
3295	1144
11151	972
1822	366
11333	1067
2271	1785
383	730
8295	1819
2547	2435
5239	434
51727	2014
2475	2230
5110	1895
79784	808
55902	766
2288	2117
8574	773
55705	1772
1736	2654
5976	2173
48	846
3157	860
6235	1721
9380	969
22870	935
10299	542
55324	1214
5373	946
51071	647
9782	1570
6207	2292
4629	1150
29979	2685
2739	1842
832	2135
9093	2195
334	869
8644	382
35	595
2820	708
293	1753
26121	2117
3178	2415
50484	792
7385	2279
10325	230
11336	637
3710	774
2107	2196
51706	962
8659	717
2585	798
26227	2077
224	1870
10381	2419
1537	2696
6697	403
10938	1001
59342	386
5687	2326
93100	215
9798	1178
29920	1427
4905	2465
51143	1809
57180	412
1173	2277
3419	1785
445	1144
3094	1746
56681	1633
55844	587
311	1254
30	790
23191	1209
6164	1634
5111	3780
10768	1279
91408	1211
7358	949
10598	2096
25996	565
11315	2420
310	1611
533	1042
9330	1822
27340	1685
6228	2053
8775	1422
586	485
5522	297
3799	2388
1471	603
7407	2575
132	1411
5524	673
3251	2105
51616	450
7284	2952
29952	343
6182	2591
80142	1037
5093	2001
3148	2147
6168	1465
1465	548
4719	2359
11140	1842
2632	763
55291	1531
10212	2829
5216	1710
56996	342
4645	774
1783	1377
1808	923
1503	2207
10105	1560
57153	260
4691	2603
51160	990
51807	923
822	543
2037	771
6836	1275
5888	1831
26574	2010
25797	407
6612	1671
64682	1505
2317	1098
378	2183
10056	2087
54978	665
8125	1311
2990	611
1892	1848
23223	2439
1891	1523
1340	1542
6158	1721
8894	2707
501	1071
51400	820
7264	929
5048	1528
26007	374
23521	2308
22933	840
51024	1241
381	1252
10539	1606
1917	1644
6117	2600
4723	2218
8667	1858
3014	2012
4125	431
80347	875
29101	882
6730	2314
55854	2382
10945	1135
143244	629
29763	501
9136	1553
4329	620
5204	1191
10480	2204
2673	1512
10890	2222
10066	695
4357	755
6389	2701
55308	1402
347733	1607
63874	396
11344	737
51121	2205
4673	2694
2548	617
2879	1342
11014	885
10935	2519
8347	1246
8520	3021
5479	2191
1175	2064
4676	2110
4482	440
81926	287
23195	1695
10522	162
8453	1542
3336	2576
9391	1303
79169	481
4702	1956
161	1548
10844	1110
10058	1275
8518	1593
2058	2273
6391	1046
55720	2437
4706	2078
51056	1480
53916	278
5905	2022
11253	1222
79643	424
5297	1346
689	1924
9533	2503
6050	1331
9100	1914
10471	1394
10514	2026
6613	2492
3155	976
81889	1373
4176	2685
64834	879
10992	2021
5372	666
5768	441
5831	1287
6051	377
80221	477
9681	201
6240	2367
5860	1161
387332	310
8721	1956
64841	374
51128	1265
5119	897
55072	395
4641	1276
2040	970
373156	864
57488	680
51703	839
11269	1107
8833	2135
25839	464
123283	1052
51604	1328
65263	628
5716	1433
5439	1508
9129	1522
80789	951
5917	2663
65083	1769
9337	1307
23646	873
23344	753
27068	1605
2181	1886
272	179
5357	886
2896	1010
60491	798
51236	603
51150	723
65985	239
10693	879
9361	2049
4860	659
57418	1956
1466	352
9978	2045
8334	804
1655	3099
84836	255
1729	506
10540	1634
1645	367
4724	1538
90522	674
5982	2704
5432	2732
7114	483
22824	1620
8815	2263
83874	387
5441	1573
29926	876
1384	337
1111	1845
25852	1086
11164	961
7327	885
4173	2511
307	901
23233	199
95	506
3306	2326
2873	1719
51125	783
9733	2151
3184	2313
56886	1494
10897	1270
84154	2530
8349	1596
10524	2003
6165	1912
22826	1869
6510	1103
5358	1224
25873	1838
7841	1501
9868	1901
8428	1042
4171	2802
10755	723
5201	774
8464	314
29882	1052
5019	910
1376	1018
2745	773
10452	1984
5413	357
220988	2238
3158	699
6829	1806
8892	1358
2643	250
3017	882
7511	650
8985	1031
1642	2699
54888	2273
39	1244
539	2443
10153	1869
3163	972
5983	2330
55967	1610
5710	2142
56922	1031
2710	727
7064	956
27175	392
9217	1452
63891	855
2963	1640
92815	676
6917	2208
22994	568
6742	2488
51005	99
85236	983
143471	553
5431	3278
11260	2115
10226	829
4241	117
389	973
25814	1389
9044	1406
11224	2354
5255	165
80700	392
8192	1713
5127	704
5531	2150
2760	277
28952	745
128866	1420
5527	1427
5203	952
440	1102
79065	1284
7529	2485
11198	2785
26517	1880
342538	408
6732	2871
79154	364
2987	916
2648	1417
2011	1422
79792	181
54552	1494
7171	1164
10397	904
5613	298
134218	1031
5720	896
26354	2148
8891	1829
57038	701
8665	1638
5631	1944
51755	1527
8879	1467
37	1042
27339	2238
309	569
122622	409
26355	395
4705	1154
2937	703
23203	1671
51386	1801
2109	1548
5757	1069
10726	2698
5190	328
6794	774
5886	1601
51181	686
51368	337
54776	262
3913	728
10111	1810
9524	1521
593	1019
56474	799
8331	884
8345	853
79641	136
6566	1550
10054	1950
115708	1302
10412	2152
6455	824
223	979
645	1183
23549	808
83442	545
29925	936
55258	167
11321	1551
705	2370
26873	143
51493	2136
7332	1682
8467	3003
55858	1197
8019	949
3920	1551
6558	692
10898	1276
55621	1060
54973	972
10262	1972
25879	1226
3956	1029
6609	341
23173	1905
5428	742
112714	625
410	231
6229	1861
6731	2474
9775	2781
23312	192
9141	1466
8338	924
2050	565
1109	277
4172	2733
374354	516
7266	1552
79716	163
26229	714
1201	478
55671	849
23481	2631
83987	620
2184	446
1445	830
83592	130
10567	589
1652	553
22827	1772
25804	2002
93343	252
8317	1116
5529	1061
11112	810
10845	2121
5536	1147
3276	3036
3033	1401
1429	987
4832	1195
5985	2909
137872	200
23002	684
4646	1061
4175	2457
22984	2292
55909	313
6844	716
53981	2099
51478	204
2512	645
8697	1969
51166	236
5526	241
2592	277
1535	623
11047	1888
2936	1058
5238	1243
10728	2307
55299	2361
142	2900
1967	1856
824	793
9578	678
55164	732
25902	1358
8655	2407
23633	1273
4729	2570
11261	887
8694	763
9517	755
4698	2060
550	1156
23295	320
10026	1196
23020	1884
50813	1153
1192	1676
50488	613
8079	646
10128	2705
7536	1490
5442	1557
306	546
1965	2798
5825	1543
10217	187
51692	1919
126003	636
5711	589
6603	1310
51343	1127
3836	2288
6921	2508
10284	1698
6522	394
7423	281
5859	2161
26973	1361
5333	189
5833	463
9933	1901
10494	669
22832	278
7014	720
7533	1928
2108	2373
11015	376
11311	1188
1200	814
23607	1764
8078	1288
2968	1114
6879	745
10444	219
10920	1587
51073	2085
5272	229
8480	1972
57787	369
8942	330
5510	1000
30001	875
51022	879
28992	340
1337	1165
9144	514
9255	2431
5875	380
5094	1491
6652	1054
10102	1634
5300	1557
64978	1448
7165	972
9322	487
3959	882
10554	704
7431	1827
79109	797
54555	1760
22931	1372
160760	380
51428	1617
22916	2244
6721	769
5699	745
10106	219
10043	874
64428	267
3310	2174
7874	2382
84706	546
79180	518
4126	383
10654	788
3614	617
54205	2157
644	731
2180	938
7278	763
84364	829
7916	931
967	831
57118	359
6880	1325
9784	641
6120	1031
23564	315
8890	1596
6720	663
51290	1243
54556	815
4139	332
84971	159
955	399
10228	1316
10436	2209
975	893
23761	830
64374	383
26275	1170
9277	1372
90441	1406
3257	80
55930	622
780	342
5681	367
8536	406
55139	381
10939	2471
4000	2216
4221	750
80344	704
81887	985
54504	529
961	572
51637	2106
1975	1450
317772	754
3145	839
3030	2044
8818	329
8733	759
55759	1895
9810	1190
11340	2299
5824	1253
4704	2431
7384	2342
2767	1013
826	575
54881	1230
490	1387
6877	2177
7532	2370
10916	457
54704	573
4521	979
9320	1977
52	1472
55920	2066
25766	307
51144	1425
55226	2572
51069	1637
3190	2401
29028	2112
8340	967
79073	752
10163	779
11331	2663
9512	1841
3613	514
8677	637
6871	427
3615	1703
1639	1731
8379	968
5721	1209
5864	462
2947	623
25929	1345
5025	230
5763	132
4174	2890
221	627
2712	416
10055	1452
79050	1989
57223	723
164	1796
5862	1772
9445	1029
1209	739
57546	405
4904	2489
2582	605
8086	975
30827	1034
55577	616
25851	230
29883	1656
8452	2620
478	651
5287	246
51102	852
65992	1690
23788	1810
54497	602
203	501
2621	366
89941	1560
23192	527
5636	845
11332	811
115098	1385
22934	1145
374291	1562
51596	653
8342	640
219855	101
6749	2956
25956	168
81892	1508
79903	179
57003	2198
400	1853
1983	1955
4836	1832
274	720
51164	937
85369	270
10901	907
56947	966
8216	467
51659	894
4597	298
51116	1923
29927	1608
64423	464
1025	1314
3064	1538
7153	2592
1327	1673
8175	1508
738	923
6448	199
58490	796
3185	2057
4666	1502
81562	531
2801	1126
8514	374
547	749
23305	479
7155	2187
23042	244
4718	979
10589	345
11070	514
1725	1089
57136	431
1912	432
6626	1662
4931	1375
5393	2288
7542	527
829	2208
481	676
8277	234
139596	340
54927	1558
3015	2412
7555	1982
54862	353
8854	530
8969	789
9131	2038
10948	496
84869	889
649	400
55890	126
51490	838
65108	479
5575	567
10623	1091
6418	2521
23543	788
1653	2885
57104	354
29889	2158
5261	165
113675	268
10016	1232
58525	291
537	701
6734	1848
60558	1389
10908	1029
10289	844
29105	1714
3482	1096
92714	88
8943	1254
91833	1232
2731	592
10195	953
6046	1082
94239	2564
3156	1157
440689	681
22937	702
23136	483
1719	1576
4668	414
57617	787
4143	919
1656	2256
3304	2381
5589	1348
5009	652
8189	1068
116138	538
1810	1144
6624	888
8140	1288
1211	1521
6241	1592
10209	767
54938	1011
706	1117
1155	1323
5635	675
4913	613
4715	1007
2907	217
26003	1462
23640	1003
22980	628
30968	2127
90850	927
6494	226
1665	3140
4245	715
6810	495
51593	2511
387787	106
1410	676
9442	1085
84656	1145
6602	1230
6872	2231
6451	324
57634	1197
51614	875
5955	1842
8881	1921
84701	240
6150	1260
9367	776
10314	694
57181	378
8370	1737
24148	1672
26286	1096
5130	697
3841	842
79932	279
6733	2107
23405	2325
55651	2595
2071	1712
23234	2763
84916	1607
8565	1352
10910	1460
9646	2205
5425	1648
26528	1432
347688	1178
10135	1193
1663	956
80218	1733
53407	984
89891	232
1174	359
2530	368
6727	1643
2734	846
55970	749
83443	1800
80727	136
6901	510
51018	1850
27335	1444
160	1422
9791	1015
4670	2060
5424	2289
51109	924
29959	341
1785	1243
7296	950
9314	926
84958	46
3911	496
23753	1134
23636	1943
1152	775
9521	2186
1660	2420
91373	263
9685	1847
8546	1593
4331	1372
814	471
3704	1184
9862	791
7408	739
54929	276
201266	284
1632	836
3612	1024
55312	333
6726	1870
672	2049
1646	266
85235	708
84321	1073
85476	1587
1312	774
64787	299
10482	1937
10594	2502
5715	921
11284	1132
22848	695
54617	1363
5050	600
10611	591
5496	2276
64425	1210
9158	644
2232	916
788	608
79763	629
6904	719
8398	448
