GeneSet	Tissue	Log10PValue	Tissue.Specific.Genes	fold.change	samples	NotIdentifiedCount
36809768_EFO_0022272_GCST90269611_EFO_0022272	Kidney	17.7421981914354	77	3.08473317116865	9	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Liver	163.631802123051	243	7.77410857758884	10	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Lung	2.10474128796461	25	1.85449386093163	9	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Lymph Node	0.00658727432169837	14	0.750039739310126	5	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Ovary	0.0700561790837995	9	0.934664905909541	3	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Pancreas	1.6872076201034	12	2.21929566699982	2	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Placenta	1.85823317930216	41	1.53758146558576	8	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Prostate	0.050597256549942	13	0.904687108240048	9	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Rectum	2.55584788256518	25	2.00903501600926	4	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Salivary Gland	0.0150338376980613	5	0.775903178596682	3	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Seminal Vesicle	0.127211707420579	13	1.02040290115447	3	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Skeletal Muscle	0.0150338376980613	20	0.83595760418466	5	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Skin	0.472860829951825	40	1.17397524413759	3	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Small Intestine	26.1144580229355	91	3.61342674408819	4	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Smooth Muscle	0.00658727432169837	4	0.60677372168909	3	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Spleen	0.0150338376980613	19	0.841028166701846	5	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Stomach	0.105117296870492	12	0.98785721762797	4	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Testis	1.75507598912702e-14	80	0.506831170627208	10	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Thyroid Gland	0.48018423157049	24	1.25103153429334	5	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Tonsil	0.00658727432169837	8	0.613668877617375	5	0
36809768_EFO_0022272_GCST90269611_EFO_0022272	Urinary Bladder	0.286887831866157	6	1.30652083621764	2	0
36809768_EFO_0022247_GCST90269708_EFO_0022247	Adipose Tissue	14.3794014546964	39	4.7085095086707	5	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Adrenal Gland	3.90107130690836e-07	11	0.84511709129987	3	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Appendix	0.211570546704032	11	1.19449510669758	3	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Bone Marrow	0.0682053611930679	15	1.01590730487267	4	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Breast	0.245751152760754	9	1.2958462066598	4	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Cerebral Cortex	3.90107130690836e-07	47	0.623598345184409	3	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Cervix, uterine	1.05460442242618	14	1.76706300908155	2	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Colon	0.224970149358675	10	1.23806962419726	13	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Duodenum	8.2262556594088	45	2.75061694809863	2	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Endometrium	3.90107130690836e-07	4	0.664536516235795	5	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Esophagus	3.90107130690836e-07	11	0.851851092027359	3	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Fallopian Tube	3.90107130690836e-07	12	0.531326462867344	5	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Gallbladder	2.22085881363515	17	2.29472765762673	3	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Heart Muscle	0.187582911526202	12	1.14902619309736	4	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Kidney	7.51403722574378	45	2.59553765428892	9	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Liver	124.802547042113	185	8.52126356275106	10	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Lung	0.632742053657168	14	1.49520716153054	9	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Lymph Node	3.90107130690836e-07	9	0.694203324996322	5	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Ovary	0.678939136541033	11	1.64472787768359	3	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Pancreas	2.22085881363515	11	2.92896745340914	2	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Placenta	1.59313816779768	30	1.61980775832475	8	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Prostate	0.0631410231881001	10	1.00194294329366	9	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Rectum	0.632742053657168	13	1.5041072041587	4	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Salivary Gland	3.90107130690836e-07	3	0.670265279306794	3	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Seminal Vesicle	3.90107130690836e-07	7	0.791068905228367	3	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Skeletal Muscle	3.90107130690836e-07	11	0.661964780491849	5	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Skin	0.0682053611930679	24	1.01414050955984	3	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Small Intestine	12.4229951319187	55	3.14433270733628	4	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Smooth Muscle	3.90107130690836e-07	1	0.218401046066259	3	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Spleen	0.430062854264889	20	1.27460282622276	5	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Stomach	1.11038503964665	15	1.77783778352717	4	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Testis	3.90107130690836e-07	67	0.611133476158189	10	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Thyroid Gland	1.76144621170935	24	1.80117619458505	5	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Tonsil	3.90107130690836e-07	5	0.552207190337983	5	1
36809768_EFO_0022247_GCST90269708_EFO_0022247	Urinary Bladder	0.0218288223582759	3	0.940533537091791	2	1
36809768_EFO_0022290_GCST90269704_EFO_0022290	Adipose Tissue	12.676666349855	37	4.32022221672317	5	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Adrenal Gland	0.618935577159339	19	1.41176794797096	3	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Appendix	0.0636735455217176	9	0.945191301831779	3	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Bone Marrow	0.257113825578935	18	1.17901911517692	4	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Breast	2.01689998594791	16	2.22800649254833	4	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Cerebral Cortex	0.0168844978503878	73	0.936732251879853	3	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Cervix, uterine	0.228134444630746	10	1.22070160914782	2	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Colon	1.46468135832501	16	1.91580176110843	13	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Duodenum	11.5642374343636	52	3.07401839184144	2	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Endometrium	0.00660738936227435	4	0.642694180542786	5	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Esophagus	0.179812891416508	15	1.12343454865796	3	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Fallopian Tube	0.00660738936227435	18	0.770793817894708	5	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Gallbladder	1.46468135832501	15	1.9582088313413	3	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Heart Muscle	1.41357956357711	19	1.75949404353031	4	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Kidney	14.1486767396553	59	3.29118540674099	9	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Liver	137.068902852324	197	8.77574535979305	10	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Lung	2.38842682348012	21	2.1690928593319	9	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Lymph Node	4.49523584532717e-09	8	0.596787453361158	5	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Ovary	0.0882636097197164	7	1.01224333435489	3	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Pancreas	2.10454112057602	11	2.83269661081701	2	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Placenta	0.338421163766603	23	1.20103474988933	8	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Prostate	0.00660738936227435	7	0.678307389000698	9	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Rectum	0.550132332574411	13	1.45466941756782	4	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Salivary Gland	0.10334731689097	5	1.08039107936072	3	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Seminal Vesicle	0.00660738936227435	6	0.655772259798017	3	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Skeletal Muscle	0.0567649499422071	16	0.931210143944346	5	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Skin	0.469306320215106	30	1.22600900744847	3	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Small Intestine	12.9654535545722	57	3.15156433091165	4	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Smooth Muscle	0.00660738936227435	3	0.633667576883477	3	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Spleen	0.0882636097197164	16	0.986166808177128	5	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Stomach	0.577714555016756	13	1.49014915945972	4	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Testis	4.49523584532717e-09	63	0.555760066257728	10	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Thyroid Gland	0.153762777020718	15	1.08873386761833	5	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Tonsil	4.49523584532717e-09	3	0.320434172401304	5	0
36809768_EFO_0022290_GCST90269704_EFO_0022290	Urinary Bladder	0.153762777020718	4	1.21282611489526	2	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Adipose Tissue	7.92693725432194	30	3.49591889655854	5	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Adrenal Gland	0.343485295762125	17	1.26064954148626	3	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Appendix	3.01019235128962e-08	4	0.419249863944823	3	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Bone Marrow	0.277539979210241	18	1.17667514079287	4	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Breast	1.70921320152672	15	2.08460349017009	4	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Cerebral Cortex	3.01019235128962e-08	70	0.896450647649937	3	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Cervix, uterine	0.0720492360022948	8	0.974619813586016	2	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Colon	5.29397238856207	25	2.98748907826924	13	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Duodenum	21.6818366192203	68	4.01187841504433	2	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Endometrium	3.01019235128962e-08	4	0.641416458513874	5	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Esophagus	0.277539979210241	16	1.19594781906172	3	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Fallopian Tube	3.01019235128962e-08	19	0.811998170430719	5	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Gallbladder	3.95136927169547	21	2.73604208084824	3	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Heart Muscle	0.651308868273138	16	1.47873351026844	4	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Kidney	22.1377465579641	71	3.95270513418008	9	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Liver	181.712758053498	230	10.225424702967	10	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Lung	0.200324903207661	11	1.13393266772988	9	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Lymph Node	3.01019235128962e-08	8	0.595600997191454	5	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Ovary	0.277539979210241	9	1.29886832849059	3	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Pancreas	2.76091738904348	12	3.08407091696397	2	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Placenta	0.572605455241152	25	1.30287718135631	8	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Prostate	0.154150390484553	11	1.06379250271566	9	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Rectum	4.30382407655052	24	2.68020448736154	4	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Salivary Gland	3.01019235128962e-08	2	0.431297273828295	3	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Seminal Vesicle	0.00679427406966395	8	0.872624716815387	3	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Skeletal Muscle	0.200324903207661	19	1.10361361244299	5	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Skin	0.216627910607976	27	1.10121445241594	3	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Small Intestine	22.4259283432346	72	3.97300900479476	4	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Smooth Muscle	3.01019235128962e-08	1	0.21080260012956	3	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Spleen	3.01019235128962e-08	13	0.79966756836033	5	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Stomach	1.67391673617804	17	1.944782524366	4	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Testis	3.01019235128962e-08	66	0.581067326682794	10	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Thyroid Gland	0.572839807071368	19	1.37632122323971	5	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Tonsil	3.01019235128962e-08	5	0.532995210554853	5	0
36809768_EFO_0022228_GCST90269609_EFO_0022228	Urinary Bladder	0.172425650320783	4	1.21041492977618	2	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Adipose Tissue	12.1369485312911	38	4.00966059338853	5	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Adrenal Gland	0.174671218347637	16	1.07435881928114	3	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Appendix	1.05529686145257	17	1.61341385535202	3	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Bone Marrow	0.714596656620541	23	1.36143161354463	4	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Breast	1.44851183705513	15	1.88758875887589	4	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Cerebral Cortex	1.64803564033988e-13	72	0.834919805973771	3	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Cervix, uterine	0.392652091745242	12	1.32376354518569	2	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Colon	2.06015386060368	19	2.05590877559094	13	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Duodenum	15.3305304223662	62	3.31218404859354	2	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Endometrium	0.0623774051611801	6	0.871194811788871	5	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Esophagus	0.15892920810439	15	1.01523698186552	3	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Fallopian Tube	1.64803564033988e-13	15	0.580465791453861	5	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Gallbladder	2.82139702576936	20	2.35948594859486	3	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Heart Muscle	0.375338376642738	15	1.25529301698643	4	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Kidney	12.4943318245341	59	2.97421255478664	9	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Liver	166.913689470153	227	9.13825553171431	10	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Lung	1.4930362174231	19	1.77350372399877	9	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Lymph Node	0.15892920810439	15	1.01120826368351	5	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Ovary	0.15892920810439	8	1.04543377414665	3	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Pancreas	2.82139702576936	13	3.02531349025313	2	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Placenta	2.22867386140044	36	1.6988298829883	8	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Prostate	0.15892920810439	12	1.050822608034	9	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Rectum	1.4930362174231	18	1.82017487463032	4	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Salivary Gland	0.334469404138186	7	1.36687461849633	3	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Seminal Vesicle	0.281447109814223	12	1.18523015092207	3	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Skeletal Muscle	1.64803564033988e-13	14	0.736334933802978	5	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Skin	0.15892920810439	27	0.997139279145306	3	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Small Intestine	19.8909439487888	72	3.59752210515169	4	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Smooth Muscle	0.0283645278128995	4	0.763519048534067	3	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Spleen	1.64803564033988e-13	13	0.724091425535996	5	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Stomach	1.55129069455518	18	1.86456938376764	4	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Testis	1.64803564033988e-13	59	0.470347081634489	10	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Thyroid Gland	0.54418583867611	20	1.31183774748131	5	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Tonsil	1.64803564033988e-13	6	0.579146551018738	5	0
36809768_EFO_0022255_GCST90269723_EFO_0022255	Urinary Bladder	0.281447109814223	5	1.37002409918411	2	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Adipose Tissue	6.90244739262696	28	3.30557379920312	5	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Adrenal Gland	0.779660229086316	19	1.42740686783771	3	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Appendix	0	3	0.318553899643876	3	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Bone Marrow	0	13	0.860946486029383	4	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Breast	5.08229172589647	22	3.09744507851255	4	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Cerebral Cortex	0	58	0.752497516746921	3	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Cervix, uterine	0	6	0.740534390081218	2	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Colon	8.33323970793105	30	3.63192025708623	13	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Duodenum	31.9116742278527	81	4.84141822949325	2	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Endometrium	0	5	0.812267066043501	5	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Esophagus	0.993453986591729	20	1.51450592393768	3	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Fallopian Tube	0	21	0.909221039302452	5	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Gallbladder	6.20279262804007	25	3.29983495580172	3	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Heart Muscle	0.20883073576527	12	1.12356941943357	4	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Kidney	31.6989466602607	83	4.68126141148275	9	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Liver	226.997253755124	259	11.665463934747	10	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Lung	0.473504253054235	13	1.35764638181557	9	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Lymph Node	0	7	0.527973592928276	5	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Ovary	0	6	0.877248431326981	3	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Pancreas	4.09544514294175	14	3.64518754569659	2	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Placenta	0.22016272815875	21	1.10874454514938	8	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Prostate	0.22427829787957	12	1.17569377394338	9	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Rectum	6.04693990855256	27	3.05470435908502	4	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Salivary Gland	0.993453986591729	9	1.96624648400875	3	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Seminal Vesicle	0.239655813392877	11	1.21556710929998	3	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Skeletal Muscle	0	9	0.529608186095236	5	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Skin	1.26620011194806	35	1.44618853715136	3	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Small Intestine	35.1830692558421	88	4.91947159528464	4	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Smooth Muscle	0	0	0	3	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Spleen	0	12	0.747818334901689	5	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Stomach	2.89756202061678	20	2.31793284700219	4	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Testis	0	64	0.570835832053847	10	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Thyroid Gland	0.20883073576527	15	1.10079436363424	5	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Tonsil	0	5	0.539972992767555	5	0
36809768_EFO_0022156_GCST90269614_EFO_0022156	Urinary Bladder	0.993453986591729	7	2.14595718416009	2	0
36809768_EFO_0022293_GCST90269511_EFO_0022293	Adipose Tissue	14.2214774317681	37	4.94584162553029	5	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Adrenal Gland	1.64203945246296e-10	8	0.680508921448885	3	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Appendix	0.421291022314586	12	1.442754947988	3	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Bone Marrow	0.566671275250812	19	1.42474145705783	4	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Breast	0.505505834634549	10	1.59415515857933	4	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Cerebral Cortex	1.64203945246296e-10	47	0.69043784854511	3	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Cervix, uterine	0.314315654273154	10	1.39747367797539	2	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Colon	0.311267993728124	10	1.37077035928796	13	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Duodenum	7.53874797941582	41	2.77473232790459	2	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Endometrium	1.64203945246296e-10	2	0.367881959672154	5	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Esophagus	1.64203945246296e-10	8	0.685931303293099	3	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Fallopian Tube	1.64203945246296e-10	12	0.588275935512191	5	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Gallbladder	0.185644540908828	8	1.1956163689345	3	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Heart Muscle	0.259239477156751	12	1.27218293443277	4	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Kidney	3.12346575150432	32	2.04354607865362	9	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Liver	109.526147394657	166	8.46564386345091	10	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Lung	0.649839636406315	14	1.65546881852469	9	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Lymph Node	1.64203945246296e-10	7	0.597808184467249	5	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Ovary	0.154534389993604	7	1.15882817296728	3	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Pancreas	0.939775626647225	8	2.35847612502148	2	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Placenta	0.210709532198399	19	1.13583555048777	8	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Prostate	1.64203945246296e-10	6	0.66560086518003	9	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Rectum	0.252700561157752	10	1.28101753814411	4	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Salivary Gland	0.0348846541243737	4	0.98947561566993	3	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Seminal Vesicle	1.64203945246296e-10	7	0.87585850282411	3	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Skeletal Muscle	1.64203945246296e-10	7	0.466401431844418	5	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Skin	0.210709532198399	24	1.12283972039066	3	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Small Intestine	9.61792348827826	47	2.97497484740761	4	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Smooth Muscle	1.64203945246296e-10	1	0.241810052144056	3	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Spleen	0.566671275250812	20	1.41121932070957	5	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Stomach	0.0831595044197679	8	1.04980949467419	4	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Testis	1.64203945246296e-10	48	0.4847548300138	10	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Thyroid Gland	0.592156497808049	18	1.49567453102231	5	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Tonsil	1.64203945246296e-10	4	0.489115787291386	5	1
36809768_EFO_0022293_GCST90269511_EFO_0022293	Urinary Bladder	1.64203945246296e-10	2	0.694228859381322	2	1
36809768_EFO_0022242_GCST90269697_EFO_0022242	Adipose Tissue	15.0741465385	37	5.25757952192735	5	0
36809768_EFO_0022242_GCST90269697_EFO_0022242	Adrenal Gland	0.940304643694	18	1.62765361121092	3	0
36809768_EFO_0022242_GCST90269697_EFO_0022242	Appendix	0.79146372488934	13	1.66149991535466	3	0
36809768_EFO_0022242_GCST90269697_EFO_0022242	Bone Marrow	0.147780575032508	13	1.03626649772991	4	0
36809768_EFO_0022242_GCST90269697_EFO_0022242	Breast	0.744518565822616	10	1.69463524130191	4	0
36809768_EFO_0022242_GCST90269697_EFO_0022242	Cerebral Cortex	3.91192194185846e-07	50	0.78080463336436	3	0
36809768_EFO_0022242_GCST90269697_EFO_0022242	Cervix, uterine	0.241779243928271	8	1.18844549390004	2	0
36809768_EFO_0022242_GCST90269697_EFO_0022242	Colon	0.823597756433903	12	1.74860451650261	13	0
36809768_EFO_0022242_GCST90269697_EFO_0022242	Duodenum	11.1400492449601	46	3.3093348580141	2	0
36809768_EFO_0022242_GCST90269697_EFO_0022242	Endometrium	3.91192194185846e-07	2	0.391069671069671	5	0
36809768_EFO_0022242_GCST90269697_EFO_0022242	Esophagus	0.121426313889038	11	1.00260292164675	3	0
36809768_EFO_0022242_GCST90269697_EFO_0022242	Fallopian Tube	3.91192194185846e-07	12	0.625355145992959	5	0
36809768_EFO_0022242_GCST90269697_EFO_0022242	Gallbladder	2.02675649902484	15	2.38308080808081	3	0
36809768_EFO_0022242_GCST90269697_EFO_0022242	Heart Muscle	0.775708346463998	14	1.57776384535005	4	0
36809768_EFO_0022242_GCST90269697_EFO_0022242	Kidney	7.15486456992489	40	2.71543925905944	9	0
36809768_EFO_0022242_GCST90269697_EFO_0022242	Liver	115.350510776528	167	9.05344822633922	10	0
36809768_EFO_0022242_GCST90269697_EFO_0022242	Lung	0.940304643694	14	1.75981351981352	9	0
36809768_EFO_0022242_GCST90269697_EFO_0022242	Lymph Node	3.91192194185846e-07	7	0.635488215488216	5	0
