GeneSet	Tissue	Log10PValue	Tissue.Specific.Genes	fold.change	samples	NotIdentifiedCount
34662886_EFO_0007805_GCST90025956_EFO_0007805	Smooth Muscle	0	0	0	3	0
34662886_EFO_0007805_GCST90025956_EFO_0007805	Spleen	0.237929921200669	2	3.75042225534029	5	0
34662886_EFO_0007805_GCST90025956_EFO_0007805	Stomach	0.00589487352936281	1	3.48743532889874	4	0
34662886_EFO_0007805_GCST90025956_EFO_0007805	Testis	0	0	0	10	0
34662886_EFO_0007805_GCST90025956_EFO_0007805	Thyroid Gland	0.00589487352936281	1	2.20826020826021	5	0
34662886_EFO_0007805_GCST90025956_EFO_0007805	Tonsil	0	0	0	5	0
34662886_EFO_0007805_GCST90025956_EFO_0007805	Urinary Bladder	0	0	0	2	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Adipose Tissue	0	0	0	5	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Adrenal Gland	0	0	0	3	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Appendix	0	0	0	3	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Bone Marrow	0	0	0	4	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Breast	0	0	0	4	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Cerebral Cortex	0	0	0	3	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Cervix, uterine	0	0	0	2	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Colon	0	0	0	13	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Duodenum	0	0	0	2	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Endometrium	0	0	0	5	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Esophagus	0	0	0	3	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Fallopian Tube	0	0	0	5	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Gallbladder	0	1	7.70996732026144	3	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Heart Muscle	0	0	0	4	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Kidney	6.49836986199823	7	23.0612672368651	9	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Liver	0	1	2.63088932255367	10	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Lung	0	0	0	9	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Lymph Node	0	0	0	5	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Ovary	0	0	0	3	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Pancreas	0	0	0	2	0
36088354_EFO_0004531_GCST90025965_EFO_0004531	Placenta	0	0	0	8	0
