GeneSet	Tissue	Log10PValue	Tissue.Specific.Genes	fold.change	samples	NotIdentifiedCount
36809768_EFO_0022313_GCST90269586_EFO_0022313	Pancreas	0	0	0	2	0
36809768_EFO_0022313_GCST90269586_EFO_0022313	Placenta	0.133250485271164	1	7.48968253968254	8	0
36809768_EFO_0022313_GCST90269586_EFO_0022313	Prostate	0	0	0	9	0
36809768_EFO_0022313_GCST90269586_EFO_0022313	Rectum	0	0	0	4	0
36809768_EFO_0022313_GCST90269586_EFO_0022313	Salivary Gland	0	0	0	3	0
36809768_EFO_0022313_GCST90269586_EFO_0022313	Seminal Vesicle	0	0	0	3	0
36809768_EFO_0022313_GCST90269586_EFO_0022313	Skeletal Muscle	0	0	0	5	0
36809768_EFO_0022313_GCST90269586_EFO_0022313	Skin	0	0	0	3	0
36809768_EFO_0022313_GCST90269586_EFO_0022313	Small Intestine	0.133250485271164	1	7.93025210084034	4	0
36809768_EFO_0022313_GCST90269586_EFO_0022313	Smooth Muscle	0	0	0	3	0
36809768_EFO_0022313_GCST90269586_EFO_0022313	Spleen	0	0	0	5	0
36809768_EFO_0022313_GCST90269586_EFO_0022313	Stomach	0	0	0	4	0
36809768_EFO_0022313_GCST90269586_EFO_0022313	Testis	0	1	1.26526781524435	10	0
36809768_EFO_0022313_GCST90269586_EFO_0022313	Thyroid Gland	0	0	0	5	0
36809768_EFO_0022313_GCST90269586_EFO_0022313	Tonsil	0	0	0	5	0
36809768_EFO_0022313_GCST90269586_EFO_0022313	Urinary Bladder	0	0	0	2	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Adipose Tissue	4.07682804233578	4	39.0766045548654	5	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Adrenal Gland	0	0	0	3	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Appendix	0	0	0	3	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Bone Marrow	0	0	0	4	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Breast	0	0	0	4	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Cerebral Cortex	0	0	0	3	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Cervix, uterine	0	0	0	2	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Colon	0	0	0	13	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Duodenum	0	1	4.94601677148847	2	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Endometrium	0	0	0	5	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Esophagus	0	0	0	3	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Fallopian Tube	0	0	0	5	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Gallbladder	0	0	0	3	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Heart Muscle	0	1	7.74794745484401	4	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Kidney	0	0	0	9	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Liver	1.43456474991314	3	11.1812796208531	10	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Lung	0	0	0	9	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Lymph Node	0	0	0	5	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Ovary	0	0	0	3	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Pancreas	0	0	0	2	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Placenta	0	1	4.36898148148148	8	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Prostate	0	0	0	9	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Rectum	0	0	0	4	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Salivary Gland	0	0	0	3	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Seminal Vesicle	0	0	0	3	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Skeletal Muscle	0	0	0	5	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Skin	0	0	0	3	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Small Intestine	0	0	0	4	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Smooth Muscle	0	0	0	3	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Spleen	0	0	0	5	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Stomach	0	0	0	4	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Testis	0	1	0.738072892225872	10	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Thyroid Gland	0	0	0	5	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Tonsil	0	0	0	5	0
36809768_EFO_0022336_GCST90269745_EFO_0022336	Urinary Bladder	0	0	0	2	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Adipose Tissue	0	0	0	5	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Adrenal Gland	0	0	0	3	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Appendix	0	0	0	3	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Bone Marrow	0	0	0	4	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Breast	0	0	0	4	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Cerebral Cortex	0	0	0	3	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Cervix, uterine	0.376980320369952	1	20.4264069264069	2	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Colon	0	0	0	13	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Duodenum	1.09171744764972	2	19.7840670859539	2	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Endometrium	0.376980320369952	1	26.8860398860399	5	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Esophagus	0	0	0	3	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Fallopian Tube	0	0	0	5	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Gallbladder	0	0	0	3	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Heart Muscle	0	0	0	4	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Kidney	0.144285476810505	1	9.33432245301681	9	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Liver	0	0	0	10	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Lung	0	0	0	9	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Lymph Node	0	0	0	5	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Ovary	0	0	0	3	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Pancreas	0	0	0	2	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Placenta	0	0	0	8	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Prostate	0	0	0	9	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Rectum	0	0	0	4	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Salivary Gland	0	0	0	3	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Seminal Vesicle	0	0	0	3	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Skeletal Muscle	0	0	0	5	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Skin	0	0	0	3	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Small Intestine	1.09171744764972	2	18.5039215686275	4	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Smooth Muscle	0	0	0	3	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Spleen	0	0	0	5	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Stomach	0	0	0	4	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Testis	0	0	0	10	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Thyroid Gland	0	0	0	5	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Tonsil	0	0	0	5	0
34662886_EFO_0004617_GCST90025945_EFO_0004617	Urinary Bladder	0	0	0	2	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Adipose Tissue	1.95840673784133	3	21.9805900621118	5	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Adrenal Gland	0.0079765859006747	1	4.66254940711462	3	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Appendix	0	0	0	3	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Bone Marrow	0	0	0	4	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Breast	0	0	0	4	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Cerebral Cortex	0	0	0	3	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Cervix, uterine	0.0079765859006747	1	7.6599025974026	2	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Colon	0	0	0	13	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Duodenum	0.0079765859006747	1	3.70951257861635	2	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Endometrium	0	0	0	5	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Esophagus	0	0	0	3	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Fallopian Tube	0	0	0	5	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Gallbladder	0	0	0	3	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Heart Muscle	0.0079765859006747	1	5.81096059113301	4	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Kidney	0	0	0	9	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Liver	0	1	2.79531990521327	10	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Lung	0.0079765859006747	1	6.48145604395604	9	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Lymph Node	0	0	0	5	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Ovary	0	0	0	3	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Pancreas	0	0	0	2	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Placenta	1.25124294703064	3	9.83020833333333	8	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Prostate	0	0	0	9	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Rectum	0	0	0	4	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Salivary Gland	0	0	0	3	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Seminal Vesicle	0	0	0	3	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Skeletal Muscle	0	0	0	5	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Skin	0	0	0	3	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Small Intestine	0.0079765859006747	1	3.46948529411765	4	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Smooth Muscle	0	0	0	3	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Spleen	0	0	0	5	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Stomach	0	0	0	4	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Testis	0	1	0.553554669169404	10	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Thyroid Gland	0.0079765859006747	1	4.55453667953668	5	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Tonsil	0	0	0	5	0
36809768_EFO_0021903_GCST90269665_EFO_0021903	Urinary Bladder	0	0	0	2	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Adipose Tissue	4.44342217537826	4	46.8919254658385	5	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Adrenal Gland	0	0	0	3	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Appendix	0	0	0	3	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Bone Marrow	0	0	0	4	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Breast	0	0	0	4	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Cerebral Cortex	0	0	0	3	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Cervix, uterine	0	0	0	2	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Colon	0	0	0	13	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Duodenum	0	1	5.93522012578616	2	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Endometrium	0	0	0	5	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Esophagus	0	0	0	3	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Fallopian Tube	0	0	0	5	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Gallbladder	0	0	0	3	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Heart Muscle	0	1	9.29753694581281	4	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Kidney	0	0	0	9	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Liver	0.457454652935695	2	8.94502369668247	10	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Lung	0	0	0	9	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Lymph Node	0	0	0	5	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Ovary	0	0	0	3	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Pancreas	0	0	0	2	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Placenta	0	1	5.24277777777778	8	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Prostate	0	0	0	9	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Rectum	0	0	0	4	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Salivary Gland	0	0	0	3	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Seminal Vesicle	0	0	0	3	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Skeletal Muscle	0	0	0	5	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Skin	0	0	0	3	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Small Intestine	0	0	0	4	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Smooth Muscle	0	0	0	3	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Spleen	0	0	0	5	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Stomach	0	0	0	4	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Testis	0	1	0.885687470671046	10	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Thyroid Gland	0	0	0	5	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Tonsil	0	0	0	5	0
36809768_EFO_0022283_GCST90269719_EFO_0022283	Urinary Bladder	0	0	0	2	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Adipose Tissue	0	0	0	5	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Adrenal Gland	0	0	0	3	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Appendix	0	0	0	3	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Bone Marrow	2.3899918190334	3	28.1841712294674	4	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Breast	0	0	0	4	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Cerebral Cortex	0	0	0	3	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Cervix, uterine	0	0	0	2	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Colon	0.150022264876052	1	17.1737943585077	13	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Duodenum	0	0	0	2	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Endometrium	0	0	0	5	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Esophagus	0	0	0	3	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Fallopian Tube	0	0	0	5	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Gallbladder	0	0	0	3	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Heart Muscle	0	0	0	4	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Kidney	0	0	0	9	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Liver	0	1	6.38930264048747	10	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Lung	0	0	0	9	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Lymph Node	0	0	0	5	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Ovary	0	0	0	3	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Pancreas	0	0	0	2	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Placenta	0	0	0	8	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Prostate	0	0	0	9	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Rectum	0.150022264876052	1	16.0493197278912	4	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Salivary Gland	0	0	0	3	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Seminal Vesicle	0	0	0	3	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Skeletal Muscle	0	0	0	5	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Skin	0	0	0	3	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Small Intestine	0	0	0	4	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Smooth Muscle	0	0	0	3	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Spleen	0	0	0	5	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Stomach	0	0	0	4	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Testis	0	0	0	10	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Thyroid Gland	0	0	0	5	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Tonsil	0	0	0	5	0
34662886_EFO_0010701_GCST90025975_EFO_0010701	Urinary Bladder	0	0	0	2	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Adipose Tissue	4.07682804233578	4	39.0766045548654	5	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Adrenal Gland	0	0	0	3	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Appendix	0	0	0	3	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Bone Marrow	0	0	0	4	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Breast	0	0	0	4	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Cerebral Cortex	0	0	0	3	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Cervix, uterine	0	0	0	2	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Colon	0	0	0	13	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Duodenum	0	1	4.94601677148847	2	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Endometrium	0	0	0	5	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Esophagus	0	0	0	3	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Fallopian Tube	0	0	0	5	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Gallbladder	0	0	0	3	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Heart Muscle	0	1	7.74794745484401	4	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Kidney	0	0	0	9	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Liver	1.43456474991314	3	11.1812796208531	10	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Lung	0	0	0	9	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Lymph Node	0	0	0	5	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Ovary	0	0	0	3	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Pancreas	0	0	0	2	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Placenta	0	1	4.36898148148148	8	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Prostate	0	0	0	9	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Rectum	0	0	0	4	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Salivary Gland	0	0	0	3	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Seminal Vesicle	0	0	0	3	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Skeletal Muscle	0	0	0	5	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Skin	0	0	0	3	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Small Intestine	0	0	0	4	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Smooth Muscle	0	0	0	3	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Spleen	0	0	0	5	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Stomach	0	0	0	4	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Testis	0	1	0.738072892225872	10	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Thyroid Gland	0	0	0	5	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Tonsil	0	0	0	5	0
36809768_EFO_0022251_GCST90269738_EFO_0022251	Urinary Bladder	0	0	0	2	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Adipose Tissue	3.1379804611426	3	50.2413487133984	5	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Adrenal Gland	0	0	0	3	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Appendix	0	0	0	3	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Bone Marrow	0	0	0	4	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Breast	0	0	0	4	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Cerebral Cortex	0	0	0	3	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Cervix, uterine	0	0	0	2	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Colon	0	0	0	13	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Duodenum	0	0	0	2	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Endometrium	0	0	0	5	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Esophagus	0	0	0	3	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Fallopian Tube	0	0	0	5	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Gallbladder	0	0	0	3	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Heart Muscle	0	1	13.2821956368754	4	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Kidney	0	0	0	9	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Liver	0	1	6.38930264048747	10	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Lung	0	0	0	9	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Lymph Node	0	0	0	5	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Ovary	0	0	0	3	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Pancreas	0	0	0	2	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Placenta	0	1	7.48968253968254	8	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Prostate	0	0	0	9	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Rectum	0	0	0	4	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Salivary Gland	0	0	0	3	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Seminal Vesicle	0	0	0	3	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Skeletal Muscle	0	0	0	5	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Skin	0	0	0	3	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Small Intestine	0	0	0	4	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Smooth Muscle	0	0	0	3	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Spleen	0	0	0	5	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Stomach	0	0	0	4	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Testis	0	1	1.26526781524435	10	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Thyroid Gland	0	0	0	5	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Tonsil	0	0	0	5	0
36809768_EFO_0022302_GCST90269555_EFO_0022302	Urinary Bladder	0	0	0	2	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Adipose Tissue	0	0	0	5	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Adrenal Gland	0	0	0	3	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Appendix	0	0	0	3	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Bone Marrow	0	0	0	4	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Breast	0	0	0	4	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Cerebral Cortex	0	0	0	3	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Cervix, uterine	0	0	0	2	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Colon	0	0	0	13	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Duodenum	2.45102193206979	3	22.2570754716981	2	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Endometrium	0	0	0	5	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Esophagus	0	0	0	3	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Fallopian Tube	0	0	0	5	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Gallbladder	0	0	0	3	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Heart Muscle	0	0	0	4	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Kidney	0.026986230124683	1	7.00074183976261	9	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Liver	3.25012142760132	4	22.3625592417062	10	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Lung	0.18523827136772	1	12.9629120879121	9	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Lymph Node	0	0	0	5	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Ovary	0	0	0	3	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Pancreas	0	0	0	2	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Placenta	0	0	0	8	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Prostate	0	0	0	9	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Rectum	0	0	0	4	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Salivary Gland	0	0	0	3	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Seminal Vesicle	0	0	0	3	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Skeletal Muscle	0	0	0	5	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Skin	0	0	0	3	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Small Intestine	2.45102193206979	3	20.8169117647059	4	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Smooth Muscle	0	0	0	3	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Spleen	0	0	0	5	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Stomach	0	0	0	4	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Testis	0	0	0	10	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Thyroid Gland	0	0	0	5	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Tonsil	0	0	0	5	0
36809768_EFO_0022275_GCST90269618_EFO_0022275	Urinary Bladder	0	0	0	2	0
36809768_EFO_0022340_GCST90269685_EFO_0022340	Adipose Tissue	0.0112115352044655	1	13.0255348516218	5	0
36809768_EFO_0022340_GCST90269685_EFO_0022340	Adrenal Gland	0	0	0	3	0
36809768_EFO_0022340_GCST90269685_EFO_0022340	Appendix	0	0	0	3	0
36809768_EFO_0022340_GCST90269685_EFO_0022340	Bone Marrow	0	0	0	4	0
36809768_EFO_0022340_GCST90269685_EFO_0022340	Breast	0	0	0	4	0
36809768_EFO_0022340_GCST90269685_EFO_0022340	Cerebral Cortex	0	0	0	3	0
36809768_EFO_0022340_GCST90269685_EFO_0022340	Cervix, uterine	0	0	0	2	0
36809768_EFO_0022340_GCST90269685_EFO_0022340	Colon	0	0	0	13	0
36809768_EFO_0022340_GCST90269685_EFO_0022340	Duodenum	0	1	6.59468902865129	2	0
36809768_EFO_0022340_GCST90269685_EFO_0022340	Endometrium	0	0	0	5	0
36809768_EFO_0022340_GCST90269685_EFO_0022340	Esophagus	0	0	0	3	0
