trait_pair	density_R	density_C	assortativity_RC	binary	jaccard	jaccard_zero	n_rare	n_common	N_C	N_R	log2SizeOE	Mean_LOEUF	DiffRC_LOEUF	Mean_GO	DiffRC_GO	Mean_GeneSize	DiffRC_GeneSize	Mean_mRNA	DiffRC_mRNA	Mean_nTissues	DiffRC_nTissues
34226706_EFO_0004587_GCST90018962_EFO_0004587	0.0825035561877667	0.041390205371248	0.0107025233106034	0	0.0375	0	38	211	445573.0	443762.0	1.7849589145372338	2.5776335341365466	-0.6546826823490197	14.839357429718875	0.3283582089552239	79834.72289156627	-0.9601653686342472	11.038328032121079	0.09205586087479346	52.84738955823293	-0.01904761904761905
34226706_EFO_0004587_GCST90025984_EFO_0004587	0.0825035561877667	0.1666666666666666	0.005621831777385	0	0.1363636363636363	0	38	12	443762.0	443762.0	2.202490568385997	1.471088	-0.1588191208576363	19.86	-0.07407407407407407	33336.02	-0.257775165648636	13.741187742222222	-0.4810756844715371	52.48	-0.03773584905660377
34226706_EFO_0004617_GCST90019504_EFO_0004617	0.0646153846153846	0.024330900243309	0.0059120458194758	0	0.0649350649350649	0	26	138	355752.0	437846.0	1.23903662505351	1.835606707317073	-0.44352094343469195	14.841463414634147	-0.06896551724137931	60077.7256097561	-0.760266900090679	9.532084779065045	0.03421568384092043	47.98780487804878	-0.4578313253012048
34226706_EFO_0004617_GCST90025945_EFO_0004617	0.0646153846153846	0.0380952380952381	0.0068708686901318	0	0.2424242424242424	0	26	15	437846.0	437846.0	1.821335722380336	1.479058536585366	-0.41599770184650253	17.658536585365855	-0.5263157894736842	75566.70731707317	-1.3603003223921935	10.064195987533877	-0.06846496498398891	38.21951219512195	-0.41975308641975306
34226706_EFO_0004617_GCST90100559_EFO_0004617	0.0646153846153846	0.106060606060606	0.0054018498102119	0	0.0	1	26	12	460858.0	437846.0	0.5691298901622859	2.4743921052631577	-1.223155373621471	14.0	0.0	49671.0	-1.036962841716952	9.647301947076025	0.05385811017994709	36.89473684210526	-0.389937106918239
34226706_EFO_0004617_GCST90134481_EFO_0004617	0.0646153846153846	0.1666666666666666	0.0062850514450241	0	0.0	1	26	4	350016.0	437846.0	-0.3741989813668595	1.2069773333333336	0.22662428126913906	13.8	0.11320754716981132	28571.333333333332	0.28842339509457693	10.029294912469139	-0.15484255398108	32.6	-0.13138686131386862
34226706_EFO_0004696_GCST001612_EFO_0004696	0.0336134453781512	0.0952380952380952	0.002166055200999	0	0.0	1	35	7	21791.0	397043.0	1.2755658514557946	1.3078833333333333	-0.055311643964126134	17.0	0.0	20660.0	-0.3208264891501686	9.074346904320985	-0.30402283716698514	48.666666666666664	0.17391304347826086
34226706_EFO_0004696_GCST90012111_EFO_0004696	0.0336134453781512	0.0396456256921373	0.0085503757370869	0	0.0181818181818181	0	35	301	370125.0	397043.0	1.317645364593511	2.891975	-0.814963870849721	15.208333333333334	0.125	72543.22916666667	-1.2083796093455468	12.872571001543209	-0.4386337260849991	53.583333333333336	-0.07692307692307693
34226706_EFO_0004696_GCST90020234_EFO_0004696	0.0336134453781512	0.0633333333333333	0.0031022106387203	0	0.0	1	35	25	389354.0	397043.0	0.4442697635073049	2.111308333333333	-0.8607355624436677	15.333333333333334	0.26666666666666666	57419.25	-1.4025392772826195	9.451720096450618	-0.22157503999688813	51.041666666666664	-0.04878048780487805
34226706_EFO_0004696_GCST90025958_EFO_0004696	0.0336134453781512	0.0952380952380952	0.0036865600743099	0	0.2195121951219512	0	35	15	397043.0	397043.0	1.8792797008055595	1.4981900000000001	-0.4134700750038267	17.6	-0.1111111111111111	36739.9	-1.1954768093280452	7.416664796296294	0.5742223481166339	47.0	0.2222222222222222
34226706_EFO_0004696_GCST90249533_EFO_0004696	0.0336134453781512	0.0	0.0021790716677546	0	0.0	1	35	3	10708.0	397043.0	0.9294740381646402	1.3678028947368421	-0.5217512843112926	16.92105263157895	0.06060606060606061	19424.026315789473	-0.0006690856686996577	11.173859791910328	-1.317715711400591	50.0	0.0
34226706_EFO_0004833_GCST004629_EFO_0004833	0.0216450216450216	0.0369101978691019	0.002529312333989	0	0.0	1	22	73	170702.0	443782.0	1.148165262206426	2.2961694736842104	-0.34573512439468385	17.042105263157893	0.2465753424657534	63201.10526315789	-1.216606933898652	11.61820230066277	0.2423184308958954	52.61052631578947	-0.11764705882352941
34226706_EFO_0004833_GCST90002355_EFO_0004833	0.0216450216450216	0.0389949748743718	0.0062320384259759	0	0.004524886877828	0	22	200	627215.0	443782.0	1.3121890579439857	2.72758963963964	-0.480281566981462	15.545045045045045	0.30985915492957744	85589.87837837837	-1.3312099342821433	11.680344284284285	0.19707577697569245	52.5045045045045	-0.09900990099009901
34226706_EFO_0004833_GCST90018968_EFO_0004833	0.0216450216450216	0.043389199255121	0.0055454651090978	0	0.0150753768844221	0	22	180	432666.0	443782.0	0.9367774576505148	2.7412717821782184	-0.48934667579343083	15.599009900990099	0.30985915492957744	85005.75742574257	-1.3321822215860293	11.299255672900623	0.2372242952316758	53.34653465346535	-0.11764705882352941
34226706_EFO_0004833_GCST90025977_EFO_0004833	0.0216450216450216	0.1388888888888889	0.0017791476540553	0	0.24	0	22	9	443782.0	443782.0	1.993424468436801	1.6588806451612905	0.17003012283248278	25.0	-0.5486725663716814	16850.612903225807	0.4013125090476267	12.117078316427717	0.5785103345704921	37.54838709677419	1.2
34226706_EFO_0004833_GCST90448621_EFO_0004833	0.0216450216450216	0.0476190476190476	0.0015193090526165	0	0.0	1	22	7	38000.0	443782.0	0.6259772351095352	1.6976517241379312	0.10090814306653176	18.689655172413794	0.44776119402985076	22514.51724137931	-0.5991310957014573	11.525135573435502	1.1145902354064865	48.48275862068966	-0.04081632653061224
34226706_EFO_0004838_GCST012398_EFO_0004838	0.0380952380952381	0.0254413291796469	0.0024609457149918	0	0.0423728813559322	0	15	108	305349.0	400792.0	0.9913420500033944	2.5472268292682925	-0.5742886494493157	15.048780487804878	0.26865671641791045	78577.70731707317	-0.26091698096060345	11.922346468654021	-0.23078521726992365	52.63414634146341	-0.05825242718446602
34226706_EFO_0004838_GCST90018731_EFO_0004838	0.0380952380952381	0.0666666666666666	0.0013740028694563	0	0.0	1	15	10	83980.0	400792.0	0.1412538523533578	2.18384	-0.7339747329564138	19.4	-0.05128205128205128	85100.6	-0.6305506852256056	12.367638555555558	-0.5115992213857347	51.6	-0.07692307692307693
34226706_EFO_0004838_GCST90018951_EFO_0004838	0.0380952380952381	0.0342027559055118	0.0036187411759082	0	0.036231884057971	0	15	128	399133.0	400792.0	0.9722253640122605	2.4366832167832166	-0.5226153046319908	15.41958041958042	0.23529411764705882	87744.55944055945	-0.37333176399814294	11.83579203988604	-0.21901662931758975	52.68531468531469	-0.05825242718446602
34226706_EFO_0004838_GCST90025990_EFO_0004838	0.0380952380952381	0.4	0.0025692272965728	0	0.1111111111111111	0	15	5	400792.0	400792.0	1.2048254131542355	1.76775	-0.5399295361127422	19.0	0.0	52736.0	0.8739371534195933	30.516817129629622	-1.6220678018518075	50.0	0.0
34226706_EFO_0004838_GCST90448602_EFO_0004838	0.0380952380952381	0.0	0.0004402845365212	0	0.0	1	15	3	38000.0	400792.0	0.0175864482695717	1.9818166666666666	-0.992521060895109	19.166666666666668	-0.05128205128205128	67333.83333333333	-0.39747479627661286	10.553506635802469	-0.4175731920089967	50.666666666666664	-0.07692307692307693
34226706_EFO_0004842_GCST007065_EFO_0004842	0.082010582010582	0.0442570211285975	0.0156958168996831	0	0.0101010101010101	0	28	372	440000.0	440275.0	1.6558547379109438	2.56801315	-0.9460576934928763	16.14	0.11764705882352941	84692.355	-1.4308655455373362	10.899552975851854	-0.6868346216916204	51.915	-0.3425414364640884
34226706_EFO_0004842_GCST90002302_EFO_0004842	0.082010582010582	0.0500920810313075	0.0139169040421518	0	0.0145631067961165	0	28	181	583850.0	440275.0	1.839435952001225	2.561287846889952	-0.9795432876868546	16.267942583732058	0.11764705882352941	79702.04545454546	-1.4296662971598946	10.033287132766262	-0.6405162240155378	50.92344497607655	-0.3425414364640884
34226706_EFO_0004842_GCST90018733_EFO_0004842	0.082010582010582	0.0789473684210526	0.0047413645661017	0	0.0666666666666666	0	28	20	93063.0	440275.0	1.83760629351981	1.5975512500000002	-0.8844896639796831	19.666666666666668	-0.2	42870.083333333336	-1.3842137845645894	6.03855832962963	-0.2007837941108676	44.166666666666664	-0.3516483516483517
34226706_EFO_0004842_GCST90018953_EFO_0004842	0.082010582010582	0.0601995184038527	0.0139046364238931	0	0.0257731958762886	0	28	171	442919.0	440275.0	1.7815513798227325	2.5636349748743714	-0.9841770188590081	18.0	0.0	73619.47236180905	-1.391940011105281	9.79151804691048	-0.6200945644186028	50.81909547738694	-0.3425414364640884
34226706_EFO_0004842_GCST90025987_EFO_0004842	0.082010582010582	0.1333333333333333	0.0089434961997131	0	0.2258064516129032	0	28	10	440275.0	440275.0	2.263654799932044	1.219327894736842	-0.6740685988190678	18.394736842105264	-0.08	18566.42105263158	-0.634138526850591	5.7322611515107225	-0.13320529586179858	37.63157894736842	-0.013245033112582781
34226706_EFO_0005090_GCST004618_EFO_0005090	0.1666666666666666	0.0524193548387096	0.0007627265106106	0	0.0285714285714285	0	4	32	171846.0	438607.0	1.3832919695081438	2.710066666666667	-0.8923765144454799	17.0	0.43902439024390244	52804.166666666664	-1.3336113427856546	8.603013246193418	-0.20156423574062518	49.833333333333336	-0.46153846153846156
34226706_EFO_0005090_GCST90002296_EFO_0005090	0.1666666666666666	0.0690537084398976	0.0047702333114955	0	0.0138888888888888	0	4	69	577663.0	438607.0	1.1947104719787172	2.2012808219178077	-0.6808346899511617	16.493150684931507	0.43902439024390244	73415.17123287672	-1.4768640288987978	10.401804323592087	-0.3845465330726791	51.87671232876713	-0.47953216374269003
34226706_EFO_0005090_GCST90018726_EFO_0005090	0.1666666666666666	0.0384615384615384	0.0007975226842893	0	0.0	1	4	13	91908.0	438607.0	0.1336943977273966	2.547373529411765	-0.9136512656762258	17.352941176470587	0.5	66770.88235294117	-1.513911251199698	9.815488123747276	-0.3881231122128614	48.94117647058823	-0.49710982658959535
34226706_EFO_0005090_GCST90018946_EFO_0005090	0.1666666666666666	0.081081081081081	0.0021081689607212	0	0.025	0	4	37	441764.0	438607.0	0.5489224064723277	2.605841463414634	-0.8517249375209336	16.878048780487806	0.43902439024390244	76710.46341463414	-1.513911251199698	11.023659375158081	-0.4583981975238561	51.90243902439025	-0.49710982658959535
34226706_EFO_0005090_GCST90025997_EFO_0005090	0.1666666666666666	0.0	0.002022623892668	0	0.0	1	4	3	438607.0	438607.0	1.4418527790545688	1.2852000000000001	-0.3037223110299155	22.0	0.32558139534883723	15502.42857142857	-0.5657294068491667	8.469328684920635	-0.3480845689640107	39.142857142857146	-0.38509316770186336
34226706_EFO_0005091_GCST004625_EFO_0005091	0.0258064516129032	0.0483516483516483	0.0059982425300827	0	0.0427350427350427	0	31	91	170721.0	443529.0	1.854843681953952	2.3581196721311475	-0.38888630767086374	15.237704918032787	-0.20689655172413793	58113.49180327869	-0.7540950166248496	10.674609826958108	-0.020798371224539213	52.74590163934426	-0.01904761904761905
34226706_EFO_0005091_GCST90002344_EFO_0005091	0.0258064516129032	0.0422166527429685	0.0096786956797651	0	0.027906976744186	0	31	190	639696.0	443529.0	1.8305767601780056	2.624908597285068	-0.46024733021025294	14.71945701357466	-0.14285714285714285	71195.56108597285	-0.8727668684482504	11.534686549354785	-0.1073346412887158	52.85972850678733	-0.01904761904761905
34226706_EFO_0005091_GCST90018747_EFO_0005091	0.0258064516129032	0.0276679841897233	0.0013984343728502	0	0.0588235294117647	0	31	23	95119.0	443529.0	1.607688597870384	1.8411333333333333	-0.1354984406925476	14.703703703703704	-0.26666666666666666	50167.7962962963	-0.8600916361057455	10.262692248662553	0.05678116170238583	51.574074074074076	0.019417475728155338
34226706_EFO_0005091_GCST90018967_EFO_0005091	0.0258064516129032	0.0429493211453152	0.0093555499760175	0	0.02	0	31	173	444975.0	443529.0	1.854100284062448	2.8567735294117647	-0.5526941859009139	15.544117647058824	-0.20689655172413793	82277.02450980392	-0.9994348292611007	11.69726672567175	-0.12490596045342209	52.84803921568628	-0.01904761904761905
34226706_EFO_0005091_GCST90025950_EFO_0005091	0.0258064516129032	0.2	0.0038304168219631	0	0.2702702702702703	0	31	16	443529.0	443529.0	2.425198538384878	1.8039957446808512	-0.11225434155370458	15.553191489361701	-0.44776119402985076	28548.191489361703	0.21176896614158972	10.224543856895194	0.08305492691803247	50.297872340425535	0.10101010101010101
34226706_EFO_0006335_GCST004776_EFO_0006335	0.0333333333333333	0.0512820512820512	0.0029259566453038	0	0.0	1	16	39	150134.0	422713.0	0.4861706761379392	3.0470545454545452	-0.8871618795654164	19.12727272727273	-0.16216216216216217	102737.81818181818	-1.4352421597441258	10.753012662962963	0.41719608027807326	52.14545454545455	0.009569377990430622
34226706_EFO_0006335_GCST90132903_EFO_0006335	0.0333333333333333	0.0362856480408068	0.0096319742081483	0	0.0124481327800829	0	16	228	526001.0	422713.0	0.87340466436218	3.6433852459016394	-0.9059544641747231	16.065573770491802	0.06060606060606061	127229.54098360655	-1.4311389266856376	11.947523732134183	0.18838157573446887	52.967213114754095	-0.009478672985781991
34226706_EFO_0006335_GCST90134634_EFO_0006335	0.0333333333333333	0.0	0.0010104753634847	0	0.0	1	16	3	396077.0	422713.0	0.1800665662510705	1.880536842105263	-0.9986258807054398	17.473684210526315	-0.16216216216216217	25322.157894736843	-0.598280397314593	15.928395433723198	-0.5464469617373925	52.73684210526316	-0.028169014084507043
34226706_EFO_0006335_GCST90301366_EFO_0006335	0.0333333333333333	0.0	0.0014249274675465	0	0.0	1	16	4	20230.0	422713.0	-0.0242227543797499	1.5847295	-0.42546407124853525	15.9	0.38596491228070173	114655.4	-1.8237169770516863	13.587795414444447	0.2577986757133378	45.0	1.1111111111111112
34226706_EFO_0006335_GCST90310294_EFO_0006335	0.0333333333333333	0.0317024741762041	0.0173259283827871	0	0.0088235294117647	0	16	670	1028980.0	422713.0	0.8788214997178014	3.5029991253644317	-0.8518960793955026	15.0466472303207	0.125	118241.70116618076	-1.3751496356241293	12.395574086356769	0.1418981378464404	52.988338192419825	-0.009478672985781991
34226706_EFO_0006336_GCST001228_EFO_0006336	0.0	0.0181818181818181	0.0003837268027823	0	0.0476190476190476	0	11	11	69395.0	422713.0	0.705106949089146	2.76075	-0.6879652268405325	20.0	-0.5	105894.0	-0.563544676752224	8.94143255	0.24862423647547846	51.0	-0.0392156862745098
34226706_EFO_0006336_GCST012378_EFO_0006336	0.0	0.0	-0.0005111489162815	0	0.0	1	11	3	670472.0	422713.0	-0.4340523176525989	1.99005	-0.37471114800439725	13.928571428571429	0.4	68634.0	0.5896693792774694	8.513774759497355	1.1116365472090122	42.92857142857143	0.9850746268656716
34226706_EFO_0006336_GCST90018952_EFO_0006336	0.0	0.0385848535102266	0.0032868130392405	0	0.0209790209790209	0	11	135	485677.0	422713.0	0.7591830207945539	3.784041780821918	-0.7413957851943225	16.84931506849315	-0.125	130010.69178082192	-0.5545012662558264	13.138267192973107	-0.28466963576436777	52.773972602739725	-0.05825242718446602
34226706_EFO_0006336_GCST90132904_EFO_0006336	0.0	0.0293198529411764	0.0077085285060014	0	0.0075471698113207	0	11	256	526001.0	422713.0	0.4624939389030791	3.501946441947566	-0.654882373693299	15.958801498127341	-0.06451612903225806	108375.2808988764	-0.36280271230222794	11.257754136246357	-0.11764190418390993	52.87640449438202	-0.05825242718446602
34226706_EFO_0006336_GCST90310295_EFO_0006336	0.0	0.0305072463768115	0.0157094542918884	0	0.006861063464837	0	11	576	1028980.0	422713.0	0.6203750916421925	3.5021555366269164	-0.6447793024104161	15.0	0.0	120262.7734241908	-0.4569924377291885	11.019638223749133	-0.09341759983877126	52.94378194207837	-0.05825242718446602
34226706_EFO_0007788_GCST008159_EFO_0007788	0.0	0.0227272727272727	0.0004692526859145	0	0.0	1	6	33	36860.0	49960.0	0.0403965388054014	3.2391076923076922	-0.5675738071272244	12.0	0.45614035087719296	95907.46153846153	-1.0841524882952256	9.449840932478633	0.38482267099685274	40.69230769230769	0.24719101123595505
34226706_EFO_0007788_GCST008733_EFO_0007788	0.0	0.0338613861386138	0.0026323218506158	0	0.0	1	6	101	660648.0	49960.0	0.2220936416536096	3.276822429906542	-0.5353288324441717	13.25233644859813	0.29508196721311475	142515.78504672897	-1.2943503168175716	10.880468814814819	0.18903484404198176	52.83177570093458	-0.05825242718446602
34226706_EFO_0007788_GCST008994_EFO_0007788	0.0	0.0274838709677419	0.0056623959734775	0	0.0234375	0	6	125	379501.0	49960.0	0.8432277622959579	3.2297896946564886	-0.5172539048310933	15.114503816793894	0.15384615384615385	110904.41984732824	-1.1288489998567814	12.755743962680237	0.019867919737816212	52.86259541984733	-0.05825242718446602
34226706_EFO_0007788_GCST90025996_EFO_0007788	0.0	0.3333333333333333	0.0011117754001344	0	0.2857142857142857	0	6	3	458349.0	49960.0	2.0531006402068672	1.44884	1.2214224300851066	18.333333333333332	-0.13333333333333333	32859.666666666664	-0.08333708455247955	12.274412518518515	0.1826827484566938	49.0	0.061855670103092786
34226706_EFO_0007788_GCST90131908_EFO_0007788	0.0	0.1071428571428571	0.0016566376762518	0	0.0	1	6	8	65683.0	49960.0	0.1908774546037539	3.7236928571428574	-0.892218476832543	22.642857142857142	-0.4090909090909091	73295.42857142857	-1.0624915137926099	11.792194768783068	0.1769429164205699	48.0	0.07253886010362694
34226706_EFO_0007986_GCST004619_EFO_0007986	0.0772946859903381	0.0588118811881188	0.0056527370864298	0	0.072992700729927	0	46	101	170690.0	438154.0	1.3067973678465346	2.6813952380952384	-0.730735398539589	14.435374149659864	-0.37037037037037035	60455.360544217685	-0.9097560621530987	13.952025280801207	-0.1565715330055163	52.12244897959184	-0.11764705882352941
34226706_EFO_0007986_GCST004622_EFO_0007986	0.0772946859903381	0.0537513997760358	0.0042037989024043	0	0.0846153846153846	0	46	95	170641.0	438154.0	1.3433112734821009	2.4197964539007093	-0.6277084550777446	14.368794326241135	-0.37037037037037035	60400.85106382979	-0.9186309378104797	13.546329490281053	-0.11767572063735719	52.04255319148936	-0.11764705882352941
34226706_EFO_0007986_GCST90002405_EFO_0007986	0.0772946859903381	0.0448288553551711	0.0060528329256614	0	0.067524115755627	0	46	286	408112.0	438154.0	1.427767465541648	2.6662472891566265	-0.623829386282418	14.44578313253012	-0.3076923076923077	55267.030120481926	-0.7168096230735058	14.470309320560014	-0.16819685965266268	53.16867469879518	-0.11764705882352941
34226706_EFO_0007986_GCST90002406_EFO_0007986	0.0772946859903381	0.0474313824137738	0.0070718298646274	0	0.0753424657534246	0	46	268	408112.0	438154.0	1.492476896214855	2.6595640127388536	-0.6253457755127808	13.560509554140127	-0.24	60855.512738853504	-0.8095678408952811	14.147204874911532	-0.14389433634458013	53.12101910828026	-0.11764705882352941
34226706_EFO_0007986_GCST90025972_EFO_0007986	0.0772946859903381	0.1952380952380952	0.0070112728900803	0	0.2884615384615384	0	46	21	437291.0	438154.0	2.175385047926104	1.4539686567164178	0.09623159995099159	12.567164179104477	-0.37037037037037035	29777.776119402984	-0.16765210602080402	10.322370366500827	0.7672327782868832	45.17910447761194	0.20689655172413793
34226706_EFO_0009270_GCST006288_EFO_0009270	0.065359477124183	0.0445550027639579	0.0098796108459071	0	0.0408163265306122	0	18	135	142487.0	445855.0	1.4380978433046856	3.9609617647058832	-0.6532988357050454	16.705882352941178	-0.15873015873015872	123106.23529411765	-0.7343189171755844	10.118176034749458	-0.16745726509960188	51.88235294117647	-0.019417475728155338
34226706_EFO_0009270_GCST006979_EFO_0009270	0.065359477124183	0.0301124813660387	0.0158669700195545	0	0.01875	0	18	471	426824.0	445855.0	1.3409868971405567	3.0803361963190183	-0.37422746188494543	14.98159509202454	-0.03389830508474576	123510.49079754601	-0.6970128632171967	10.54505363027721	-0.1968059703915742	51.96319018404908	-0.019417475728155338
34226706_EFO_0009270_GCST007066_EFO_0009270	0.065359477124183	0.0324071762314085	0.0142145228629068	0	0.0148148148148148	0	18	530	446000.0	445855.0	1.2142868247517382	3.3906239051094893	-0.46673911286339115	14.983576642335766	-0.03389830508474576	130953.86678832117	-0.7468705498201258	10.52161192538862	-0.1938126822413729	51.96715328467153	-0.019417475728155338
34226706_EFO_0009270_GCST009120_EFO_0009270	0.065359477124183	0.1666666666666666	0.0046808590092664	0	0.0	1	18	4	197261.0	445855.0	0.5724987260072096	2.372286363636363	-0.4697762799368995	15.681818181818182	-0.36619718309859156	118115.54545454546	-1.442887317896906	8.05062404621212	0.5287406385911	45.90909090909091	0.7567567567567568
34226706_EFO_0009270_GCST90025982_EFO_0009270	0.065359477124183	0.0277777777777777	0.0063132661960237	0	0.2272727272727272	0	18	9	445855.0	445855.0	2.054868433479445	1.706443333333333	0.8594302711973414	14.666666666666666	-0.03389830508474576	74734.66666666667	-0.5107237293115268	8.465820233950616	0.08893130191354334	49.0	0.125
34226706_EFO_0010701_GCST90002396_EFO_0010701	0.0666666666666666	0.0565464895635673	0.0069842958206685	0	0.0244565217391304	0	36	341	408112.0	436944.0	0.8942862868074274	2.76102124668435	-0.8388311037864097	15.713527851458887	-0.20689655172413793	64986.16710875332	-0.9830792805871441	13.674102085371844	-0.3048203863522499	53.856763925729446	-0.028169014084507043
34226706_EFO_0010701_GCST90025975_EFO_0010701	0.0666666666666666	0.1318681318681318	0.003787150359335	0	0.2195121951219512	0	36	14	436944.0	436944.0	1.7962767901076222	1.6795391999999998	-0.8372800716933797	14.54	-0.3492063492063492	25437.7	-0.23892882416477337	10.387801253703707	-0.023935156190780005	51.94	0.038834951456310676
34226706_EFO_0010968_GCST90448623_EFO_0010968	0.1544117647058823	0.0	0.0078560361337774	0	0.0454545454545454	0	17	6	38000.0	400159.0	1.1881211088765673	1.0050708695652175	-0.861199224166196	27.782608695652176	-0.10526315789473684	54785.434782608696	-0.5518211166346477	6.300758535426731	-1.1155051743318685	25.91304347826087	-1.0857142857142856
34244158_EFO_0000756_GCST001267_EFO_0000756	0.0	0.3928571428571428	0.0042164111522559	1	0.0	1	5	8	10422.0	8016.0	0.2182404456297834	1.5397615384615384	0.14643489920030658	16.846153846153847	-0.18181818181818182	57791.0	-0.8685764872184173	8.182848776353277	-0.20349719506583036	53.0	0.0
34244158_EFO_0000756_GCST004142_EFO_0000756	0.0	0.2205882352941176	0.0063088280874244	1	0.0	1	5	17	291407.0	8016.0	0.047635551997359	1.817209090909091	-0.09971171782262161	18.09090909090909	-0.23529411764705882	95355.86363636363	-1.1767386772131294	7.372810475589225	-0.03386746743347786	53.0	0.0
34244158_EFO_0000756_GCST90011809_EFO_0000756	0.0	0.1520467836257309	0.0024264046703815	1	0.0	1	5	19	417127.0	8016.0	0.0364393472035866	2.412241666666666	-0.43111816315101725	15.0	0.0	99515.45833333333	-1.1947099912601034	9.884939672067901	-0.38415082789351335	53.791666666666664	-0.018691588785046728
34244158_EFO_0000756_GCST90027057_EFO_0000756	0.0	0.0487179487179487	0.0023853231058953	1	0.0	1	5	40	274830.0	8016.0	-0.1493312364851652	2.641966666666667	-0.48669817690749495	13.222222222222221	0.14285714285714285	109890.55555555556	-1.2056273078144057	11.267752545267491	-0.48490034364187357	53.0	0.0
34244158_EFO_0000756_GCST90103972_EFO_0000756	0.0	0.238095238095238	0.0013694603431323	1	0.0	1	5	7	15990.0	8016.0	-0.4546976702894229	2.4911499999999998	-0.5847436221267998	12.666666666666666	0.3076923076923077	79267.41666666667	-1.1767386772131294	13.77018043981482	-0.8804036559853882	53.583333333333336	-0.018691588785046728
34244158_MONDO_0002108_GCST004144_MONDO_0002108	0.0	0.0666666666666666	-0.0001923286778766	1	0.0	1	10	6	290551.0	7727.0	-0.1729141590267399	1.86875	-1.2852446057383087	14.375	-1.0303030303030303	101829.75	-1.3385830634873908	3.983660883101851	0.4450581070847462	45.0	0.0
34244158_MONDO_0002108_GCST90399737_MONDO_0002108	0.0	0.0	-0.0004997150794742	1	0.0	1	10	4	1620354.0	7727.0	-0.2808976754381169	1.6132571428571427	-1.2852446057383087	12.857142857142858	-1.0303030303030303	113053.85714285714	-1.5171331009121733	3.9831250003174596	0.6284979170327941	42.285714285714285	0.2360248447204969
34244158_MONDO_0002367_GCST90011818_MONDO_0002367	0.0292397660818713	0.0	-4.570611327208312e-05	1	0.0	1	19	5	411688.0	7595.0	-0.315251757121834	0.8954872916666666	0.4969042969062146	13.416666666666666	-1.2380952380952381	43319.208333333336	-0.6559387688430485	5.001027948302469	0.23859099567101724	43.708333333333336	-0.2736842105263158
34244158_MONDO_0002367_GCST90320054_MONDO_0002367	0.0292397660818713	0.06966618287373	0.0018957265380873	1	0.0	1	19	53	864690.0	7595.0	-0.3038592600565752	2.7420874305555554	-1.1024208865668315	15.36111111111111	-0.7692307692307693	77980.15277777778	-0.8840028210712321	7.7849621012345676	-0.49755214065257963	50.56944444444444	-0.2736842105263158
34244158_MONDO_0004986_GCST002243_MONDO_0004986	0.0473684210526315	0.0	0.0001065623806848	1	0.0	1	20	5	18729.0	7608.0	-0.041589122432174	1.43134	-0.8584544758990053	11.6	0.18181818181818182	80057.2	-0.7706623772597412	5.394579391111113	-0.2733890686725824	52.4	-0.03773584905660377
34244158_MONDO_0005575_GCST003017_MONDO_0005575	0.0	0.0476190476190476	0.0004848570727797	1	0.0	1	11	7	37955.0	7763.0	0.5788615588287285	2.4116166666666663	-0.8430012965781611	16.166666666666668	-0.18181818181818182	68420.55555555556	-1.130241415006326	14.291564309670779	-1.120058977040166	48.5	-0.18181818181818182
34244158_MONDO_0005575_GCST90018808_MONDO_0005575	0.0	0.0329670329670329	0.0006457463504444	1	0.0	1	11	14	637693.0	7763.0	-0.0069026546913148	2.563876	-0.7455278920989366	18.64	-0.3561643835616438	72673.32	-1.0069565280832886	8.878541417925923	-0.3484302219614866	49.2	-0.15384615384615385
34244158_MONDO_0005575_GCST90093302_MONDO_0005575	0.0	0.0	-0.0006364185170643	1	0.0	1	11	3	87609.0	7763.0	0.2961618623716904	1.7228142857142856	-0.4352731893265567	18.0	-0.6363636363636364	53478.07142857143	-1.1429956618373913	11.099347816137563	-1.120058977040166	46.92857142857143	-0.18181818181818182
34244158_MONDO_0005575_GCST90428118_MONDO_0005575	0.0	0.0157894736842105	0.0027701073786537	1	0.0	1	11	96	315260.0	7763.0	0.6385346285517318	2.7548214953271026	-0.6111787792664772	12.30841121495327	0.2222222222222222	184713.90654205607	-1.4232737873292431	7.739994975943232	-0.08305932505713923	50.38317757009346	-0.125
34244158_MONDO_0005575_GCST90435268_MONDO_0005575	0.0	0.0420806545879602	0.0031837395485343	1	0.0	1	11	59	839703.0	7763.0	0.1437752415593937	2.8834042857142856	-0.6824727708471531	15.0	0.0	78057.17142857143	-0.8685054948708997	9.234637166402115	-0.2899898628291439	50.05714285714286	-0.125
34244158_MONDO_0008903_GCST004748_MONDO_0008903	0.0476190476190476	0.0331632653061224	0.0021324188587491	1	0.0	1	7	49	85716.0	7798.0	-0.085842573426839	2.7712875	-0.26608726709923214	14.625	0.30303030303030304	86683.5	0.26359780439121755	9.66823666967593	-0.17190459853773624	52.25	0.03773584905660377
34244158_MONDO_0008903_GCST90011812_MONDO_0008903	0.0476190476190476	0.0666666666666666	0.0006177800820924	1	0.0	1	7	6	412835.0	7798.0	-0.5475046688300271	2.2211538461538463	-0.03560830860534112	14.615384615384615	0.6666666666666666	81374.76923076923	0.7532924061277004	6.542023907834759	0.5962730644133749	51.92307692307692	0.08695652173913043
